Time (LST),Air Temp (°F),0.5 m Air Temp (°F),1.5 m Air Temp (°F),3 m Air Temp (°F),Relative Humidity (%),Precipitation (in),Accumulated Precip (in),Solar Radiation (W/m²),Wind Speed (mph),Wind Direction (°),Wind Gust (mph),"4"" Bare Soil Temp (°F)","4"" Grass Soil Temp (°F)","2"" Soil Temp (°F)","2"" Soil Water Content (%)","4"" Soil Temp (°F)","4"" Soil Water Content (%)","8"" Soil Temp (°F)","8"" Soil Water Content (%)","20"" Soil Temp (°F)","20"" Soil Water Content (%)",Inversion Strength,Max Inversion,Battery Voltage,Heat Index (°F),Wind Chill (°F),Path
2025-04-27 18:00:00,69.4,67.1,67.6,67.1,31,0.0,0.0,316.0,7.4,154,13.9,66.4,52.7,60.6,31,59.0,37,57.6,35,54.3,44,1,1,14,,,C
2025-04-27 17:30:00,70.0,67.6,68.7,67.3,30,0.0,0.0,443.0,7.6,134,14.8,66.4,52.5,60.6,31,58.8,37,57.4,35,54.3,44,1,1,14,,,C
2025-04-27 17:00:00,69.6,68.0,69.3,67.5,30,0.0,0.0,547.0,8.7,127,18.3,66.2,52.2,60.4,31,58.5,37,57.2,35,54.3,44,1,1,14,,,C
2025-04-27 16:30:00,69.6,67.8,68.7,67.1,31,0.0,0.0,647.0,8.5,141,16.3,65.8,51.8,60.1,31,58.3,37,57.0,35,54.3,44,1,1,14,,,C
2025-04-27 16:00:00,69.3,68.0,68.9,66.7,31,0.0,0.0,739.0,9.2,123,17.4,65.1,51.4,59.7,31,57.7,37,56.8,35,54.3,44,1,1,14,,,C
2025-04-27 15:30:00,69.1,67.6,68.4,66.6,31,0.0,0.0,822.0,9.8,127,17.0,64.4,51.1,59.4,31,57.4,37,56.7,35,54.3,44,1,1,14,,,C
2025-04-27 15:00:00,68.5,67.3,68.0,66.0,32,0.0,0.0,894.0,8.7,132,16.8,63.7,50.7,58.8,31,57.0,37,56.7,35,54.3,44,1,1,14,,,C
2025-04-27 14:30:00,67.5,67.3,67.5,65.7,33,0.0,0.0,952.0,11.0,115,18.6,62.8,50.2,58.1,31,56.5,37,56.5,35,54.3,44,0,0,14,,,C
2025-04-27 14:00:00,66.9,66.6,66.7,64.8,34,0.0,0.0,987.0,11.2,119,20.6,61.9,49.8,57.6,31,56.1,37,56.3,35,54.3,44,0,0,14,,,C
2025-04-27 13:30:00,66.4,65.1,65.1,63.9,36,0.0,0.0,"1,027.0",10.5,136,19.5,61.0,49.5,56.8,31,55.6,37,56.3,35,54.5,44,0,0,14,,,C
2025-04-27 13:00:00,64.9,64.8,64.6,63.3,38,0.0,0.0,"1,038.0",10.7,119,18.8,59.9,49.1,56.1,31,55.2,37,56.3,35,54.5,44,0,0,14,,,C
2025-04-27 12:30:00,64.0,64.0,63.7,62.2,41,0.0,0.0,"1,029.0",10.5,117,18.3,59.0,48.7,55.6,31,54.9,37,56.3,35,54.5,44,0,0,14,,,C
2025-04-27 12:00:00,63.5,62.6,62.4,61.2,44,0.0,0.0,"1,013.0",10.3,131,18.6,57.9,48.6,55.0,31,54.5,37,56.3,35,54.5,44,0,0,14,,,C
2025-04-27 11:30:00,62.2,61.9,61.5,60.4,46,0.0,0.0,980.0,10.3,127,18.8,56.8,48.2,54.3,31,54.1,37,56.3,35,54.5,44,0,0,14,,,C
2025-04-27 11:00:00,61.5,61.2,61.0,59.7,49,0.0,0.0,924.0,10.3,128,18.1,55.9,48.2,54.0,31,54.0,37,56.3,35,54.5,44,0,0,14,,,C
2025-04-27 10:30:00,60.6,60.3,60.1,58.8,51,0.0,0.0,862.0,10.1,130,18.1,55.0,48.0,53.6,31,53.8,37,56.5,35,54.5,44,0,0,14,,,C
2025-04-27 10:00:00,59.4,58.6,58.6,57.6,56,0.0,0.0,762.0,9.2,134,14.3,54.3,48.0,53.2,31,53.8,37,56.5,35,54.5,44,0,0,14,,,C
2025-04-27 09:30:00,57.2,56.5,56.3,55.4,60,0.0,0.0,667.0,9.6,139,15.0,53.6,48.0,53.1,31,53.8,37,56.7,36,54.7,44,0,0,14,,,C
2025-04-27 09:00:00,55.8,54.7,54.5,53.6,63,0.0,0.0,567.0,6.9,132,14.3,53.2,48.0,52.9,31,53.8,37,56.7,36,54.7,44,0,0,14,,,C
2025-04-27 08:30:00,52.2,51.3,51.1,50.2,68,0.0,0.0,459.0,7.4,125,11.9,53.1,48.2,52.9,31,53.8,37,56.8,36,54.7,44,0,0,14,,,C
2025-04-27 08:00:00,48.9,47.7,47.8,47.1,73,0.0,0.0,355.0,8.1,119,11.9,52.9,48.2,52.9,31,54.0,37,56.8,36,54.7,44,0,0,14,,45.4,C
2025-04-27 07:30:00,44.6,43.5,43.7,43.5,79,0.0,0.0,249.0,6.5,94,9.8,53.1,48.4,53.1,31,54.1,37,57.0,36,54.7,44,0,0,14,,41.0,C
2025-04-27 07:00:00,41.2,39.6,39.7,40.1,83,0.0,0.0,153.0,3.8,83,6.0,53.4,48.6,53.2,31,54.3,37,57.2,36,54.7,44,1,1,14,,38.9,C
2025-04-27 06:30:00,37.6,35.2,35.8,37.2,87,0.0,0.0,55.0,2.5,64,4.7,53.6,48.7,53.4,31,54.5,37,57.2,36,54.7,44,2,2,13,,,C
2025-04-27 06:00:00,36.1,34.5,35.1,36.3,88,0.0,0.0,4.0,1.3,77,2.2,54.0,48.9,53.6,31,54.7,37,57.4,36,54.7,44,2,2,13,,,A
2025-04-27 05:30:00,36.7,35.4,36.5,37.2,88,0.0,0.0,0.0,2.0,50,3.1,54.3,49.1,53.8,31,54.9,37,57.6,36,54.7,44,2,2,13,,,A
2025-04-27 05:00:00,36.5,35.4,36.3,37.0,88,0.0,0.0,0.0,2.0,38,2.5,54.7,49.5,54.0,31,55.0,37,57.6,36,54.7,44,2,2,13,,,A
2025-04-27 04:30:00,36.7,35.2,36.5,37.4,88,0.0,0.0,0.0,1.8,39,2.7,54.9,49.6,54.3,31,55.2,37,57.7,36,54.7,44,2,2,13,,,A
2025-04-27 04:00:00,37.0,35.6,36.7,37.6,88,0.0,0.0,0.0,0.9,27,2.2,55.2,49.8,54.5,31,55.4,37,57.7,36,54.7,44,2,2,13,,,A
2025-04-27 03:30:00,37.0,36.0,36.9,37.6,88,0.0,0.0,0.0,1.6,31,3.8,55.6,50.0,54.7,31,55.6,37,57.9,36,54.7,44,2,2,13,,,A
2025-04-27 03:00:00,36.7,35.8,36.3,37.4,89,0.0,0.0,0.0,1.8,1,2.5,55.9,50.2,54.9,31,55.8,37,57.9,36,54.7,44,2,2,13,,,A
2025-04-27 02:30:00,36.9,36.0,36.5,37.4,88,0.0,0.0,0.0,0.7,355,1.8,56.3,50.4,55.2,31,56.1,37,58.1,36,54.7,44,1,1,13,,,A
2025-04-27 02:00:00,37.6,36.1,37.2,38.3,87,0.0,0.0,0.0,1.3,351,2.5,56.8,50.5,55.4,31,56.3,37,58.1,36,54.7,44,2,2,13,,,A
2025-04-27 01:30:00,37.8,36.1,37.6,38.5,88,0.0,0.0,0.0,1.1,266,2.2,57.2,50.9,55.8,31,56.5,37,58.3,36,54.7,44,2,2,13,,,A
2025-04-27 01:00:00,37.4,36.7,37.2,37.6,88,0.0,0.0,0.0,1.3,11,3.1,57.7,51.1,55.9,31,56.7,37,58.3,36,54.7,44,1,1,13,,,A
2025-04-27 00:30:00,38.1,36.9,37.9,38.5,87,0.0,0.0,0.0,2.9,342,4.5,58.3,51.3,56.3,31,56.8,37,58.5,36,54.7,44,2,2,13,,,A
2025-04-27 00:00:00,38.5,37.6,38.3,39.2,86,0.0,0.0,0.0,2.2,325,3.6,58.6,51.4,56.7,31,57.2,37,58.5,36,54.7,44,2,2,13,,,A
2025-04-26 23:30:00,39.0,37.9,38.7,39.4,85,0.0,0.0,0.0,2.5,345,4.5,59.2,51.8,56.8,31,57.4,37,58.5,36,54.7,44,1,1,13,,,A
2025-04-26 23:00:00,39.6,38.3,39.4,40.3,84,0.0,0.0,0.0,3.6,10,4.7,59.7,52.0,57.2,31,57.6,37,58.6,36,54.7,44,2,2,13,,37.2,C
2025-04-26 22:30:00,40.8,39.6,40.5,41.2,82,0.0,0.0,0.0,4.3,17,5.4,60.1,52.2,57.6,31,57.7,38,58.6,36,54.7,44,2,2,13,,38.0,C
2025-04-26 22:00:00,42.1,40.8,41.7,42.6,78,0.0,0.0,0.0,3.6,16,5.1,60.6,52.3,57.7,32,57.9,38,58.6,36,54.7,44,2,2,14,,40.1,C
2025-04-26 21:30:00,43.9,43.0,43.7,44.1,73,0.0,0.0,0.0,5.6,11,8.9,61.2,52.5,58.1,32,58.1,38,58.6,36,54.7,44,1,1,14,,40.6,C
2025-04-26 21:00:00,45.3,44.6,45.3,45.7,72,0.0,0.0,0.0,7.2,10,10.7,61.7,52.7,58.5,32,58.3,38,58.6,36,54.7,44,1,1,14,,41.5,C
2025-04-26 20:30:00,46.2,45.1,45.9,46.4,72,0.0,0.0,0.0,5.6,11,8.7,62.1,52.7,58.8,32,58.5,38,58.5,36,54.7,44,1,1,14,,43.4,C
2025-04-26 20:00:00,48.0,47.1,47.8,48.2,68,0.0,0.0,2.0,6.7,8,9.8,62.6,52.9,59.0,32,58.6,38,58.5,36,54.7,44,1,1,14,,44.9,C
2025-04-26 19:30:00,50.4,49.6,50.0,50.2,62,0.0,0.0,37.0,9.2,357,12.8,63.1,52.9,59.4,32,58.6,38,58.5,36,54.7,44,1,1,14,,,C
2025-04-26 19:00:00,52.5,51.8,52.2,52.2,56,0.0,0.0,105.0,11.0,354,17.0,63.5,52.9,59.5,32,58.6,38,58.3,36,54.7,44,0,0,14,,,C
2025-04-26 18:30:00,54.9,54.3,54.3,54.1,53,0.0,0.0,218.0,12.3,354,17.0,63.9,52.9,59.7,32,58.6,38,58.3,36,54.7,44,0,0,14,,,C
2025-04-26 18:00:00,56.1,55.8,55.4,55.0,53,0.0,0.0,309.0,12.1,356,17.0,64.2,52.7,59.7,32,58.5,38,58.1,36,54.7,44,0,0,14,,,C
2025-04-26 17:30:00,56.7,56.7,56.1,55.6,52,0.0,0.0,446.0,11.2,356,17.2,64.4,52.7,59.7,32,58.3,38,58.1,36,54.7,45,0,-1,14,,,C
2025-04-26 17:00:00,56.5,56.7,55.9,55.2,54,0.0,0.0,525.0,11.0,354,17.7,64.4,52.3,59.5,32,58.1,38,57.9,36,54.7,45,0,-1,14,,,C
2025-04-26 16:30:00,56.8,57.4,56.3,55.6,55,0.0,0.0,646.0,11.0,350,17.7,64.0,52.2,59.2,32,57.9,38,57.9,36,54.7,45,0,-1,14,,,C
2025-04-26 16:00:00,56.7,57.4,56.3,55.2,56,0.0,0.0,732.0,10.7,352,18.3,63.5,51.8,59.0,32,57.6,38,57.7,36,54.7,45,0,-1,14,,,C
2025-04-26 15:30:00,56.3,57.2,55.9,54.9,58,0.0,0.0,823.0,11.9,344,18.8,62.8,51.6,58.5,32,57.2,38,57.7,36,54.9,45,0,-1,14,,,C
2025-04-26 15:00:00,56.1,57.0,55.8,54.7,59,0.0,0.0,874.0,11.9,352,18.6,62.1,51.3,58.1,32,56.8,38,57.6,36,54.9,45,0,-1,14,,,C
2025-04-26 14:30:00,56.1,57.2,55.8,54.7,60,0.0,0.0,960.0,12.3,352,19.7,61.3,50.9,57.6,32,56.7,38,57.6,36,54.9,45,0,-1,14,,,C
2025-04-26 14:00:00,55.4,56.7,55.2,54.1,62,0.0,0.0,969.0,13.2,355,20.6,60.6,50.7,57.0,32,56.3,38,57.6,36,54.9,45,0,-1,14,,,C
2025-04-26 13:30:00,54.7,55.9,54.5,53.4,63,0.0,0.0,"1,044.0",13.2,356,23.9,59.9,50.4,56.5,32,56.1,38,57.6,36,54.9,45,0,-1,14,,,C
2025-04-26 13:00:00,54.1,55.4,54.0,52.9,64,0.0,0.0,"1,035.0",13.2,359,21.0,59.2,50.2,56.1,32,55.9,38,57.7,36,54.9,45,0,-1,14,,,C
2025-04-26 12:30:00,52.9,54.1,52.9,52.0,65,0.0,0.0,923.0,13.4,357,23.7,58.5,50.2,55.8,32,55.8,38,57.7,36,54.9,45,0,-1,14,,,C
2025-04-26 12:00:00,51.8,52.7,51.6,50.9,68,0.0,0.0,732.0,13.0,352,19.9,57.9,50.0,55.6,32,55.8,38,57.7,36,54.9,45,0,-1,14,,,C
2025-04-26 11:30:00,51.6,52.7,51.4,50.5,68,0.0,0.0,836.0,13.9,5,20.8,57.4,50.0,55.2,32,55.6,38,57.9,36,54.9,45,0,-1,14,,,A
2025-04-26 11:00:00,50.5,51.6,50.5,49.6,70,0.0,0.0,752.0,13.9,2,20.8,57.0,50.0,55.2,32,55.8,38,57.9,36,54.9,45,0,-1,14,,,A
2025-04-26 10:30:00,48.6,49.3,48.6,48.0,72,0.0,0.0,553.0,16.1,358,23.3,56.7,50.0,55.0,32,55.8,38,58.1,36,54.9,45,0,-1,14,,42.5,A
2025-04-26 10:00:00,47.5,48.0,47.5,47.1,75,0.0,0.0,440.0,16.3,4,24.2,56.7,50.2,55.0,32,55.8,38,58.1,36,54.9,45,0,0,14,,41.1,A
2025-04-26 09:30:00,46.9,47.5,46.9,46.6,75,0.0,0.0,395.0,15.7,8,23.9,56.7,50.2,55.2,32,55.9,38,58.3,36,54.9,45,0,0,14,,40.6,A
2025-04-26 09:00:00,45.9,46.2,46.0,45.7,77,0.0,0.0,293.0,16.1,2,23.5,56.7,50.4,55.2,32,56.1,38,58.3,36,54.9,45,0,0,14,,39.1,A
2025-04-26 08:30:00,44.8,45.0,45.0,44.8,77,0.0,0.0,183.0,16.8,0,23.9,56.8,50.5,55.4,32,56.3,38,58.5,36,54.9,45,0,0,14,,37.5,A
2025-04-26 08:00:00,44.1,44.2,44.1,44.1,80,0.0,0.0,103.0,15.2,358,22.4,57.2,50.7,55.6,32,56.3,38,58.6,36,54.9,45,0,0,14,,37.0,A
2025-04-26 07:30:00,43.7,43.9,43.7,43.7,82,0.0,0.0,66.0,14.8,356,21.0,57.6,50.9,55.8,32,56.5,38,58.6,36,54.9,45,0,0,14,,36.6,A
2025-04-26 07:00:00,43.2,43.3,43.3,43.3,83,0.0,0.0,36.0,16.8,353,26.2,57.7,50.9,55.9,32,56.7,38,58.8,36,54.9,45,0,0,14,,35.4,A
2025-04-26 06:30:00,43.2,43.2,43.3,43.3,85,0.0,0.0,13.0,15.2,351,25.9,58.1,51.1,56.1,32,56.8,38,58.8,36,54.9,45,0,0,13,,35.8,A
2025-04-26 06:00:00,43.2,43.2,43.3,43.3,86,0.0,0.0,1.0,15.0,346,21.9,58.5,51.3,56.3,32,57.0,38,59.0,36,54.9,45,0,0,13,,35.9,A
2025-04-26 05:30:00,43.3,43.5,43.5,43.5,86,0.0,0.0,0.0,17.0,345,24.4,58.8,51.4,56.5,32,57.2,38,59.2,36,54.9,45,0,0,13,,35.6,A
2025-04-26 05:00:00,43.7,43.7,43.7,43.7,87,0.0,0.0,0.0,15.7,345,25.5,59.2,51.6,56.8,32,57.6,38,59.2,36,54.9,45,0,0,13,,36.4,A
2025-04-26 04:30:00,43.9,44.1,44.1,44.1,87,0.0,0.0,0.0,16.6,345,23.3,59.5,51.8,57.0,32,57.7,38,59.4,36,54.9,45,0,0,13,,36.4,A
2025-04-26 04:00:00,44.4,44.4,44.4,44.4,87,0.0,0.0,0.0,15.2,341,25.3,59.9,52.0,57.2,32,57.9,38,59.4,36,54.9,45,0,0,13,,37.4,A
2025-04-26 03:30:00,44.6,44.8,44.8,44.8,87,0.0,0.0,0.0,16.1,337,24.6,60.3,52.2,57.4,32,58.1,38,59.5,36,54.9,45,0,0,13,,37.4,A
2025-04-26 03:00:00,45.0,45.0,45.1,45.1,88,0.0,0.0,0.0,13.9,336,22.1,60.6,52.3,57.6,32,58.3,38,59.5,36,54.9,45,0,0,13,,38.5,A
2025-04-26 02:30:00,45.5,45.5,45.7,45.7,88,0.0,0.0,0.0,14.8,334,21.0,61.0,52.5,57.9,32,58.5,38,59.7,36,54.9,45,0,0,13,,38.9,A
2025-04-26 02:00:00,46.0,46.0,46.2,46.2,88,0.0,0.0,0.0,14.5,335,20.4,61.3,52.7,58.1,32,58.6,38,59.7,36,54.9,45,0,0,13,,39.7,A
2025-04-26 01:30:00,46.2,46.2,46.4,46.4,88,0.0,0.0,0.0,13.0,335,19.0,61.7,52.9,58.3,32,58.8,38,59.9,36,54.9,45,0,0,13,,40.4,A
2025-04-26 01:00:00,46.2,46.2,46.2,46.4,87,0.0,0.0,0.0,14.5,346,26.2,62.1,53.1,58.6,32,59.2,38,59.9,36,54.9,45,0,0,13,,39.9,A
2025-04-26 00:30:00,46.2,46.2,46.4,46.4,87,0.0,0.0,0.0,16.8,345,25.7,62.6,53.2,58.8,32,59.4,38,60.1,36,54.7,45,0,0,13,,39.4,A
2025-04-26 00:00:00,46.4,46.6,46.6,46.6,88,0.0,0.0,0.0,16.1,348,25.7,63.0,53.4,59.2,32,59.5,38,60.1,36,54.7,45,0,0,13,,39.8,A
2025-04-25 23:30:00,46.4,46.6,46.6,46.6,88,0.0,0.0,0.0,15.9,351,24.8,63.5,53.8,59.5,32,59.9,38,60.1,36,54.7,45,0,0,13,,39.8,C
2025-04-25 23:00:00,46.0,46.0,46.0,46.2,88,0.0,0.0,0.0,11.2,343,17.0,64.0,54.0,59.7,32,60.1,38,60.1,36,54.7,45,0,0,13,,40.7,A
2025-04-25 22:30:00,45.5,45.3,45.5,45.7,87,0.0,0.0,0.0,11.4,344,18.8,64.8,54.1,60.1,32,60.3,38,60.3,36,54.7,45,0,0,13,,40.0,A
2025-04-25 22:00:00,45.5,45.3,45.7,45.7,86,0.0,0.0,0.0,10.7,342,19.7,65.3,54.3,60.4,32,60.6,38,60.3,36,54.7,45,0,0,13,,40.2,A
2025-04-25 21:30:00,46.0,45.9,46.0,46.2,85,0.0,0.0,0.0,12.1,351,20.4,66.0,54.5,60.8,32,60.8,38,60.3,36,54.7,45,0,0,13,,40.4,A
2025-04-25 21:00:00,48.0,47.8,48.0,48.0,83,0.0,0.0,0.0,15.7,344,22.8,66.6,54.5,61.2,32,61.0,38,60.3,36,54.7,45,0,0,14,,41.9,A
2025-04-25 20:30:00,49.8,49.8,49.8,50.0,81,0.0,0.0,0.0,15.2,338,24.4,67.1,54.7,61.3,32,61.2,38,60.1,36,54.7,45,0,0,14,,44.4,B
2025-04-25 20:00:00,51.6,51.8,52.0,52.0,86,0.0,0.0,1.0,13.4,337,22.4,67.6,54.7,61.7,32,61.2,38,60.1,36,54.5,45,0,0,14,,,B
2025-04-25 19:30:00,52.2,52.3,52.5,52.5,90,0.0,0.0,11.0,13.2,336,18.6,68.2,54.9,61.9,32,61.3,38,60.1,36,54.5,45,0,0,14,,,B
2025-04-25 19:00:00,53.4,53.4,53.4,53.4,92,0.0,0.0,21.0,14.8,333,21.5,68.5,54.9,62.1,32,61.3,38,60.1,36,54.5,45,0,0,14,,,A
2025-04-25 18:30:00,55.9,55.9,55.9,55.8,91,0.0,0.0,53.0,13.4,337,19.7,68.9,54.9,62.1,32,61.3,38,59.9,36,54.5,45,0,0,14,,,A
2025-04-25 18:00:00,59.7,59.7,59.5,59.5,91,0.0,0.0,59.0,12.5,334,19.0,69.1,54.7,62.2,32,61.3,38,59.9,36,54.5,45,0,0,14,,,A
2025-04-25 17:30:00,61.0,61.0,61.0,60.6,91,0.0,0.0,154.0,6.0,29,8.7,69.3,54.7,62.2,32,61.3,38,59.7,36,54.5,45,0,0,14,,,A
2025-04-25 17:00:00,60.6,60.8,60.6,60.4,92,0.01,0.01,200.0,6.3,38,9.8,69.6,54.5,62.2,32,61.2,38,59.7,36,54.5,45,0,0,14,,,A
2025-04-25 16:30:00,61.3,61.2,61.0,60.8,91,0.09,0.09,118.0,8.5,1,14.5,69.8,54.5,62.2,31,61.0,38,59.5,36,54.5,45,0,0,14,,,A
2025-04-25 16:00:00,66.4,65.7,65.7,65.7,81,0.26,0.26,47.0,4.9,283,13.0,69.6,54.1,62.1,30,60.8,38,59.5,36,54.5,45,0,0,14,,,A
2025-04-25 15:30:00,70.9,69.8,69.8,69.3,73,0.0,0.0,241.0,4.7,172,8.9,69.3,54.0,61.7,30,60.6,37,59.4,36,54.5,45,0,0,14,,,A
2025-04-25 15:00:00,71.2,70.5,70.3,69.6,73,0.0,0.0,427.0,5.8,177,10.5,68.7,53.8,61.5,30,60.3,37,59.4,36,54.5,45,0,0,14,,,A
2025-04-25 14:30:00,71.1,70.0,70.0,69.3,74,0.0,0.0,457.0,6.3,163,10.5,68.2,53.6,61.2,30,60.1,37,59.4,36,54.5,45,0,0,14,,,A
2025-04-25 14:00:00,70.7,70.0,69.8,69.1,76,0.0,0.0,574.0,6.5,175,12.5,67.5,53.4,60.8,30,59.9,37,59.4,36,54.5,45,0,0,14,,,A
2025-04-25 13:30:00,70.0,68.9,68.9,68.2,78,0.0,0.0,466.0,5.6,166,9.4,66.9,53.2,60.4,30,59.7,37,59.4,36,54.5,44,0,0,14,,,A
2025-04-25 13:00:00,69.4,68.2,68.0,67.3,81,0.0,0.0,577.0,7.2,160,11.9,66.2,53.2,60.1,30,59.5,37,59.2,36,54.5,44,0,0,14,,,A
2025-04-25 12:30:00,67.6,66.6,66.6,65.8,87,0.0,0.0,493.0,4.9,164,10.7,65.8,53.1,59.9,30,59.4,37,59.2,36,54.5,44,0,0,14,,,A
2025-04-25 12:00:00,66.4,65.5,65.5,65.1,89,0.0,0.0,290.0,4.9,158,9.4,65.5,53.1,59.7,30,59.4,37,59.4,36,54.3,44,0,0,14,,,A
2025-04-25 11:30:00,65.3,64.9,64.9,64.6,91,0.01,0.01,229.0,5.8,172,9.8,65.3,53.1,59.7,30,59.4,37,59.4,36,54.3,44,0,0,14,,,A
2025-04-25 11:00:00,64.9,64.8,64.6,64.2,90,0.02,0.02,151.0,4.7,179,8.7,65.1,52.9,59.5,30,59.2,37,59.4,36,54.3,44,0,0,14,,,A
2025-04-25 10:30:00,64.9,64.8,64.6,64.4,89,0.03,0.03,118.0,5.4,180,9.2,64.9,52.9,59.5,30,59.2,37,59.4,36,54.3,44,0,0,14,,,A
2025-04-25 10:00:00,65.8,65.8,65.8,65.8,83,0.0,0.0,111.0,8.3,191,13.2,64.8,52.9,59.4,30,59.2,37,59.4,36,54.3,44,0,0,14,,,A
2025-04-25 09:30:00,66.6,66.4,66.6,66.6,80,0.0,0.0,96.0,9.4,196,15.7,64.6,52.9,59.4,30,59.2,37,59.4,36,54.3,44,0,0,14,,,A
2025-04-25 09:00:00,66.9,66.7,66.7,66.6,79,0.0,0.0,172.0,7.6,183,12.1,64.4,52.9,59.2,30,59.2,37,59.4,36,54.3,44,0,0,14,,,A
2025-04-25 08:30:00,66.0,65.8,65.8,65.5,81,0.0,0.0,258.0,7.6,176,11.4,64.2,52.9,59.2,30,59.2,37,59.5,36,54.3,44,0,0,14,,,A
2025-04-25 08:00:00,64.8,64.2,64.4,64.2,83,0.0,0.0,181.0,6.0,165,11.0,64.2,52.9,59.2,30,59.2,37,59.5,36,54.3,44,0,0,14,,,C
2025-04-25 07:30:00,63.5,62.8,62.8,63.0,86,0.0,0.0,134.0,4.0,154,7.4,64.2,53.1,59.2,30,59.4,37,59.5,36,54.3,44,0,0,14,,,C
2025-04-25 07:00:00,61.2,61.0,61.2,61.3,89,0.0,0.0,70.0,3.8,146,5.4,64.4,53.1,59.4,30,59.4,37,59.5,36,54.1,44,0,0,14,,,C
2025-04-25 06:30:00,58.6,58.5,58.6,59.7,90,0.0,0.0,18.0,3.4,135,4.7,64.6,53.2,59.4,30,59.5,37,59.7,36,54.1,44,1,1,13,,,C
2025-04-25 06:00:00,59.4,57.9,58.8,59.9,88,0.0,0.0,1.0,0.9,126,2.2,64.8,53.4,59.5,30,59.7,37,59.7,36,54.1,44,2,2,13,,,C
2025-04-25 05:30:00,60.8,59.7,60.8,61.7,86,0.0,0.0,0.0,2.7,166,3.8,65.1,53.4,59.7,30,59.7,37,59.7,36,54.1,44,2,2,13,,,C
2025-04-25 05:00:00,61.3,60.8,61.5,62.2,85,0.0,0.0,0.0,2.2,163,3.1,65.3,53.6,59.9,30,59.9,38,59.7,36,54.1,44,1,1,13,,,C
2025-04-25 04:30:00,61.7,60.4,61.7,62.6,83,0.0,0.0,0.0,2.0,184,3.8,65.5,53.6,60.1,30,59.9,38,59.7,36,54.1,44,2,2,13,,,C
2025-04-25 04:00:00,62.2,61.3,62.2,63.0,81,0.0,0.0,0.0,3.1,177,5.1,65.7,53.8,60.1,30,60.1,38,59.9,36,54.0,44,2,2,13,,,C
2025-04-25 03:30:00,62.8,62.6,63.0,63.3,80,0.0,0.0,0.0,3.4,159,6.0,66.0,53.8,60.3,31,60.3,38,59.9,36,54.0,44,1,1,13,,,C
2025-04-25 03:00:00,62.6,61.9,62.8,63.7,80,0.0,0.0,0.0,3.8,172,6.5,66.2,54.0,60.4,31,60.3,38,59.9,36,54.0,44,2,2,13,,,C
2025-04-25 02:30:00,63.3,62.6,63.3,64.0,78,0.0,0.0,0.0,3.4,180,5.8,66.4,54.0,60.6,31,60.4,38,59.9,36,54.0,44,1,1,13,,,C
2025-04-25 02:00:00,64.2,63.9,64.2,64.8,76,0.0,0.0,0.0,5.4,173,9.4,66.6,54.1,60.6,31,60.6,38,59.9,36,54.0,44,1,1,13,,,C
2025-04-25 01:30:00,64.9,64.9,65.1,65.5,74,0.0,0.0,0.0,5.8,164,9.2,66.9,54.1,60.8,31,60.6,38,59.9,36,53.8,44,1,1,13,,,C
2025-04-25 01:00:00,65.3,65.1,65.5,66.0,72,0.0,0.0,0.0,6.7,170,11.6,67.1,54.3,61.0,31,60.8,38,60.1,36,53.8,44,1,1,13,,,B
2025-04-25 00:30:00,65.8,65.7,66.0,66.4,71,0.0,0.0,0.0,6.0,162,9.6,67.5,54.5,61.2,31,61.0,38,60.1,36,53.8,44,1,1,13,,,B
2025-04-25 00:00:00,66.0,66.0,66.2,66.6,70,0.0,0.0,0.0,6.7,155,12.1,67.6,54.5,61.3,31,61.2,38,60.1,36,53.8,44,1,1,13,,,B
2025-04-24 23:30:00,66.0,66.2,66.4,66.6,70,0.0,0.0,0.0,6.7,151,11.0,68.0,54.7,61.5,31,61.2,38,60.1,36,53.8,44,0,0,14,,,B
2025-04-24 23:00:00,66.4,66.0,66.4,66.7,67,0.0,0.0,0.0,6.0,152,10.3,68.4,54.9,61.7,31,61.3,38,60.1,36,53.6,44,1,1,14,,,B
2025-04-24 22:30:00,67.8,67.5,67.8,68.4,63,0.0,0.0,0.0,6.0,164,9.4,68.9,55.0,61.9,31,61.5,38,59.9,36,53.6,44,1,1,14,,,B
2025-04-24 22:00:00,68.7,68.0,68.9,69.8,55,0.0,0.0,0.0,6.0,173,9.4,69.3,55.0,62.2,31,61.7,38,59.9,36,53.6,44,2,2,14,,,B
2025-04-24 21:30:00,69.6,66.9,69.4,71.4,44,0.0,0.0,0.0,5.1,163,10.7,69.8,55.2,62.6,31,61.9,38,59.9,36,53.6,44,5,5,14,,,C
2025-04-24 21:00:00,70.0,66.4,70.3,72.7,42,0.0,0.0,0.0,2.5,194,3.4,70.2,55.4,62.8,31,62.1,38,59.7,36,53.6,44,6,6,14,,,C
2025-04-24 20:30:00,69.6,66.6,69.6,73.2,44,0.0,0.0,0.0,1.6,159,2.7,70.7,55.4,63.1,31,62.2,38,59.7,36,53.6,44,7,7,14,,,C
2025-04-24 20:00:00,73.4,70.9,73.8,76.1,37,0.0,0.0,1.0,2.0,175,2.7,71.1,55.4,63.3,31,62.2,38,59.5,36,53.4,44,5,5,14,,,C
2025-04-24 19:30:00,77.0,73.9,76.8,77.7,32,0.0,0.0,26.0,3.1,193,4.3,71.4,55.4,63.5,31,62.2,38,59.4,36,53.4,44,4,4,14,,,C
